"FA1822ACPH_neg"	"Fatty acid oxidation"
"FA182ACPH_pos"	"Fatty acid oxidation"
"FA182ACPH_neg"	"Fatty acid oxidation"
"FACOAL140i_pos"	"Fatty acid oxidation"
"FACOAL150_pos"	"Fatty acid oxidation"
"FACOAL150_neg"	"Fatty acid oxidation"
"FACOAL160i_pos"	"Fatty acid oxidation"
"FACOAL161_pos"	"Fatty acid oxidation"
"FACOAL161_neg"	"Fatty acid oxidation"
"FACOAL170_pos"	"Fatty acid oxidation"
"FACOAL170_neg"	"Fatty acid oxidation"
"FACOAL180i_pos"	"Fatty acid oxidation"
"FACOAL1812_pos"	"Fatty acid oxidation"
"FACOAL1812_neg"	"Fatty acid oxidation"
"FACOAL1813_pos"	"Fatty acid oxidation"
"FACOAL1813_neg"	"Fatty acid oxidation"
"FACOAL181i_pos"	"Fatty acid oxidation"
"FACOAL1821_pos"	"Fatty acid oxidation"
"FACOAL1821_neg"	"Fatty acid oxidation"
"FACOAL1822_pos"	"Fatty acid oxidation"
"FACOAL1822_neg"	"Fatty acid oxidation"
"FACOAL1831_pos"	"Fatty acid oxidation"
"FACOAL1831_neg"	"Fatty acid oxidation"
"FACOAL1832_pos"	"Fatty acid oxidation"
"FACOAL1832_neg"	"Fatty acid oxidation"
"FACOAL184_pos"	"Fatty acid oxidation"
"FACOAL184_neg"	"Fatty acid oxidation"
"FACOAL191_pos"	"Fatty acid oxidation"
"FACOAL200_pos"	"Fatty acid oxidation"
"FACOAL203_pos"	"Fatty acid oxidation"
"FACOAL203_neg"	"Fatty acid oxidation"
"FACOAL204_pos"	"Fatty acid oxidation"
"FACOAL204_neg"	"Fatty acid oxidation"
"FACOAL2042_pos"	"Fatty acid oxidation"
"FACOAL2042_neg"	"Fatty acid oxidation"
"FACOAL205_pos"	"Fatty acid oxidation"
"FACOAL205_neg"	"Fatty acid oxidation"
"FACOAL206_pos"	"Fatty acid oxidation"
"FACOAL206_neg"	"Fatty acid oxidation"
"FACOAL224_pos"	"Fatty acid oxidation"
"FACOAL224_neg"	"Fatty acid oxidation"
"FACOAL2251_pos"	"Fatty acid oxidation"
"FACOAL2251_neg"	"Fatty acid oxidation"
"FACOAL2252_pos"	"Fatty acid oxidation"
"FACOAL2252_neg"	"Fatty acid oxidation"
"FACOAL226_pos"	"Fatty acid oxidation"
"FACOAL226_neg"	"Fatty acid oxidation"
"FACOAL240_pos"	"Fatty acid oxidation"
"FACOAL240_neg"	"Fatty acid oxidation"
"FACOAL241_pos"	"Fatty acid oxidation"
"FACOAL241_neg"	"Fatty acid oxidation"
"FACOAL244_1_pos"	"Fatty acid oxidation"
"FACOAL244_1_neg"	"Fatty acid oxidation"
"FACOAL245_1_pos"	"Fatty acid oxidation"
"FACOAL245_1_neg"	"Fatty acid oxidation"
"FACOAL245_2_pos"	"Fatty acid oxidation"
"FACOAL245_2_neg"	"Fatty acid oxidation"
"FACOAL246_1_pos"	"Fatty acid oxidation"
"FACOAL246_1_neg"	"Fatty acid oxidation"
"FACOAL260_pos"	"Fatty acid oxidation"
"FACOAL260_neg"	"Fatty acid oxidation"
"FACOAL40im_pos"	"Fatty acid oxidation"
"FACOAL80i_pos"	"Fatty acid oxidation"
"FADDP_pos"	"Vitamin B2 metabolism"
"FADH2tru_pos"	"Transport, endoplasmic reticular"
"FADH2tx_pos"	"Transport, peroxisomal"
"FADH2tx_neg"	"Transport, peroxisomal"
"FADtru_pos"	"Transport, endoplasmic reticular"
"FADtx_pos"	"Transport, peroxisomal"
"FADtx_neg"	"Transport, peroxisomal"
"FAEL183_pos"	"Fatty acid synthesis"
"FAEL184_pos"	"Fatty acid synthesis"
"FAEL204_pos"	"Fatty acid synthesis"
"FAEL205_pos"	"Fatty acid synthesis"
"FAH1_pos"	"Cytochrome metabolism"
"FAH2_pos"	"Cytochrome metabolism"
"FAH3_pos"	"Cytochrome metabolism"
"FALDH_pos"	"Tyrosine metabolism"
"FALDH_neg"	"Tyrosine metabolism"
"FALDtly_pos"	"Transport, lysosomal"
"FALDtly_neg"	"Transport, lysosomal"
"FALDtm_pos"	"Transport, mitochondrial"
"FALDtm_neg"	"Transport, mitochondrial"
"FAOXC11_pos"	"Fatty acid oxidation"
"FAOXC140_pos"	"Fatty acid oxidation"
"FAOXC150m_pos"	"Fatty acid oxidation"
"FAOXC160_pos"	"Fatty acid oxidation"
"FAOXC16080m_pos"	"Fatty acid oxidation"
"FAOXC16080x_pos"	"Fatty acid oxidation"
"FAOXC161802m_pos"	"Fatty acid oxidation"
"FAOXC16180m_pos"	"Fatty acid oxidation"
"FAOXC170m_pos"	"Fatty acid oxidation"
"FAOXC180_pos"	"Fatty acid oxidation"
"FAOXC180x_pos"	"Fatty acid oxidation"
"FAOXC1811601m_pos"	"Fatty acid oxidation"
"FAOXC1811602m_pos"	"Fatty acid oxidation"
"FAOXC1811603m_pos"	"Fatty acid oxidation"
"FAOXC182806m_pos"	"Fatty acid oxidation"
"FAOXC18280m_pos"	"Fatty acid oxidation"
"FAOXC183803m_pos"	"Fatty acid oxidation"
"FAOXC183806m_pos"	"Fatty acid oxidation"
"FAOXC183806x_pos"	"Fatty acid oxidation"
"FAOXC18480m_pos"	"Fatty acid oxidation"
"FAOXC18480x_pos"	"Fatty acid oxidation"
"FAOXC200180m_pos"	"Fatty acid oxidation"
"FAOXC200180x_pos"	"Fatty acid oxidation"
"FAOXC2031836m_pos"	"Fatty acid oxidation"
"FAOXC204_pos"	"Fatty acid oxidation"
"FAOXC204184m_pos"	"Fatty acid oxidation"
"FAOXC2051843m_pos"	"Fatty acid oxidation"
"FAOXC2051843x_pos"	"Fatty acid oxidation"
"FAOXC2242046m_pos"	"Fatty acid oxidation"
"FAOXC2242046x_pos"	"Fatty acid oxidation"
"FAOXC2251836m_pos"	"Fatty acid oxidation"
"FAOXC2251836x_pos"	"Fatty acid oxidation"
"FAOXC2252053m_pos"	"Fatty acid oxidation"
"FAOXC2252053x_pos"	"Fatty acid oxidation"
"FAOXC226_pos"	"Fatty acid oxidation"
"FAOXC226205m_pos"	"Fatty acid oxidation"
"FAOXC226205x_pos"	"Fatty acid oxidation"
"FAOXC240200x_pos"	"Fatty acid oxidation"
"FAOXC241181x_pos"	"Fatty acid oxidation"
"FAOXC2442246x_pos"	"Fatty acid oxidation"
"FAOXC2452253x_pos"	"Fatty acid oxidation"
"FAOXC2452256x_pos"	"Fatty acid oxidation"
"FAOXC246226x_pos"	"Fatty acid oxidation"
"FAOXC260240x_pos"	"Fatty acid oxidation"
"FAOXC80_pos"	"Fatty acid oxidation"
"FAS100COA_pos"	"Fatty acid synthesis"
"FAS120COA_pos"	"Fatty acid synthesis"
"FAS140COA_pos"	"Fatty acid synthesis"
"FAS160COA_pos"	"Fatty acid synthesis"
"FAS180COA_pos"	"Fatty acid synthesis"
"FAS80COA_L_pos"	"Fatty acid synthesis"
"FATP1t_pos"	"Transport, extracellular"
"FATP1t_neg"	"Transport, extracellular"
"FATP2t_pos"	"Transport, extracellular"
"FATP2t_neg"	"Transport, extracellular"
"FATP3t_pos"	"Transport, extracellular"
"FATP3t_neg"	"Transport, extracellular"
"FATP4t_pos"	"Transport, extracellular"
"FATP4t_neg"	"Transport, extracellular"
"FATP5t_pos"	"Transport, extracellular"
"FATP5t_neg"	"Transport, extracellular"
"FATP6t_pos"	"Transport, extracellular"
"FATP6t_neg"	"Transport, extracellular"
"FATP7t_pos"	"Transport, extracellular"
"FATP7t_neg"	"Transport, extracellular"
"FATP8t_pos"	"Transport, extracellular"
"FATP8t_neg"	"Transport, extracellular"
"FATP9t_pos"	"Transport, extracellular"
"FATP9t_neg"	"Transport, extracellular"
"FBA_pos"	"Glycolysis/gluconeogenesis"
"FBA_neg"	"Glycolysis/gluconeogenesis"
"FBA2_pos"	"Fructose and mannose metabolism"
"FBA2_neg"	"Fructose and mannose metabolism"
"FBA4_pos"	"Glyoxylate and dicarboxylate metabolism"
"FBA4_neg"	"Glyoxylate and dicarboxylate metabolism"
"FBA5_pos"	"Galactose metabolism"
"FBA5_neg"	"Galactose metabolism"
"FBP_pos"	"Glycolysis/gluconeogenesis"
"FBP26_pos"	"Fructose and mannose metabolism"
"FCLTm_pos"	"Heme synthesis"
"FCOAH_pos"	"Fatty acid oxidation"
"FDH_pos"	"Fatty acid oxidation"
"FE2t_pos"	"Transport, extracellular"
"FE2tm_pos"	"Transport, mitochondrial"
"FE3R2e_pos"	"Heme synthesis"
"FK_pos"	"Fructose and mannose metabolism"
"FKYNH_pos"	"Tryptophan metabolism"
"FMNAT_pos"	"Vitamin B2 metabolism"
"FOLR2_pos"	"Folate metabolism"
"FOLt2_pos"	"Transport, extracellular"
"FOLt2_neg"	"Transport, extracellular"
"FORMCOAtx_pos"	"Transport, peroxisomal"
"FORMCOAtx_neg"	"Transport, peroxisomal"
"FORt2m_pos"	"Transport, mitochondrial"
"FORt2m_neg"	"Transport, mitochondrial"
"FORtr_pos"	"Transport, endoplasmic reticular"
"FORtr_neg"	"Transport, endoplasmic reticular"
"FORtrn_pos"	"Transport, nuclear"
"FORtrn_neg"	"Transport, nuclear"
"FPGS_pos"	"Folate metabolism"
"FPGS2_pos"	"Folate metabolism"
"FPGS2m_pos"	"Folate metabolism"
"FPGS3_pos"	"Folate metabolism"
"FPGS3m_pos"	"Folate metabolism"
"FPGS4_pos"	"Folate metabolism"
"FPGS4m_pos"	"Folate metabolism"
"FPGS5_pos"	"Folate metabolism"
"FPGS5m_pos"	"Folate metabolism"
"FPGS6_pos"	"Folate metabolism"
"FPGS6m_pos"	"Folate metabolism"
"FPGS7_pos"	"Folate metabolism"
"FPGS7m_pos"	"Folate metabolism"
"FPGS8_pos"	"Folate metabolism"
"FPGS8m_pos"	"Folate metabolism"
"FPGS9_pos"	"Folate metabolism"
"FPGS9m_pos"	"Folate metabolism"
"FPGSm_pos"	"Folate metabolism"
"FRDPtc_pos"	"Transport, peroxisomal"
"FRDPtc_neg"	"Transport, peroxisomal"
"FRDPtr_pos"	"Transport, peroxisomal"
"FRDPtr_neg"	"Transport, peroxisomal"
"FRTT_pos"	"Cholesterol metabolism"
"FRUt1r_pos"	"Transport, extracellular"
"FRUt1r_neg"	"Transport, extracellular"
"FRUt4_pos"	"Transport, extracellular"
"FRUt4_neg"	"Transport, extracellular"
"FT_pos"	"N-glycan synthesis"
"FTCD_pos"	"Folate metabolism"
"FTHFCL_pos"	"Folate metabolism"
"FTHFDH_pos"	"Folate metabolism"
"FTHFL_pos"	"Folate metabolism"
"FTHFLm_pos"	"Folate metabolism"
"FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUC14GALACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUC14GALACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUC14GALACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUC14GALACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCACGALFUCGALACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCACGALFUCGALACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCACGALFUCGALACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCACGALFUCGALACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCACNGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCACNGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCACNGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCACNGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCACNGALACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCACNGALACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCACNGALACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCACNGALACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCASE2e_pos"	"Keratan sulfate degradation"
"FUCASE2ly_pos"	"Keratan sulfate degradation"
"FUCASEe_pos"	"N-glycan degradation"
"FUCASEly_pos"	"N-glycan degradation"
"FUCFUC12GAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCFUC12GAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCFUC12GAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCFUC12GAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCFUC132GALACGLCGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCFUCFUCGALACGLC13GALACGLCGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCFUCFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCFUCGALACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCFUCGALACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCFUCGALACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCFUCGALACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCGALFUCGALACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"FUCGALFUCGALACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"FUCGALFUCGALACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"FUCGALFUCGALACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"FUCGALGBSIDEte_pos"	"Transport, extracellular"
"FUCGALGBSIDEte_neg"	"Transport, extracellular"
"FUCGALGBSIDEtg_pos"	"Transport, golgi apparatus"
"FUCGALGBSIDEtg_neg"	"Transport, golgi apparatus"
"FUCtly_pos"	"Transport, lysosomal"
"FUM_pos"	"Citric acid cycle"
"FUM_neg"	"Citric acid cycle"
"FUMAC_pos"	"Tyrosine metabolism"
"FUMm_pos"	"Citric acid cycle"
"FUMm_neg"	"Citric acid cycle"
"FUMSO3tm_pos"	"Transport, mitochondrial"
"FUMSO3tm_neg"	"Transport, mitochondrial"
"FUMSO4tm_pos"	"Transport, mitochondrial"
"FUMSO4tm_neg"	"Transport, mitochondrial"
"FUMtm_pos"	"Transport, mitochondrial"
"FUMtm_neg"	"Transport, mitochondrial"
"FUMTSULtm_pos"	"Transport, mitochondrial"
"FUMTSULtm_neg"	"Transport, mitochondrial"
"FUT11g_pos"	"Sphingolipid metabolism"
"FUT12g_pos"	"Blood group synthesis"
"FUT14g_pos"	"Blood group synthesis"
"FUT15g_pos"	"Blood group synthesis"
"FUT16g_pos"	"Blood group synthesis"
"FUT17g_pos"	"Blood group synthesis"
"FUT18g_pos"	"Blood group synthesis"
"FUT31g_pos"	"Blood group synthesis"
"FUT32g_pos"	"Blood group synthesis"
"FUT33g_pos"	"Blood group synthesis"
"FUT34g_pos"	"Blood group synthesis"
"FUT35g_pos"	"Blood group synthesis"
"FUT910g_pos"	"Blood group synthesis"
"FUT911g_pos"	"Blood group synthesis"
"FUT91g_pos"	"Blood group synthesis"
"FUT92g_pos"	"Blood group synthesis"
"FUT93g_pos"	"Blood group synthesis"
"FUT94g_pos"	"Blood group synthesis"
"FUT95g_pos"	"Blood group synthesis"
"FUT96g_pos"	"Blood group synthesis"
"FUT97g_pos"	"Blood group synthesis"
"FUT98g_pos"	"Blood group synthesis"
"FUT99g_pos"	"Blood group synthesis"
"G12MT1_L_pos"	"N-glycan synthesis"
"G12MT1_U_pos"	"N-glycan synthesis"
"G12MT2_L_pos"	"N-glycan synthesis"
"G12MT2_U_pos"	"N-glycan synthesis"
"G13MT_L_pos"	"N-glycan synthesis"
"G13MT_U_pos"	"N-glycan synthesis"
"G14T10g_pos"	"Keratan sulfate synthesis"
"G14T11g_pos"	"Keratan sulfate synthesis"
"G14T12g_pos"	"Keratan sulfate synthesis"
"G14T13g_pos"	"Keratan sulfate synthesis"
"G14T14g_pos"	"Keratan sulfate synthesis"
"G14T15g_pos"	"Keratan sulfate synthesis"
"G14T16g_pos"	"Keratan sulfate synthesis"
"G14T17g_pos"	"Keratan sulfate synthesis"
"G14T18g_pos"	"Keratan sulfate synthesis"
"G14T19g_pos"	"Keratan sulfate synthesis"
"G14T20g_pos"	"Keratan sulfate synthesis"
"G14T21g_pos"	"Keratan sulfate synthesis"
"G14T2g_pos"	"Keratan sulfate synthesis"
"G14T3g_pos"	"Keratan sulfate synthesis"
"G14T4g_pos"	"Keratan sulfate synthesis"
"G14T5g_pos"	"Keratan sulfate synthesis"
"G14T6g_pos"	"Keratan sulfate synthesis"
"G14T7g_pos"	"Keratan sulfate synthesis"
"G14T8g_pos"	"Keratan sulfate synthesis"
"G14T9g_pos"	"Keratan sulfate synthesis"
"G14Tg_pos"	"N-glycan synthesis"
"G16MT_L_pos"	"N-glycan synthesis"
"G16MT_U_pos"	"N-glycan synthesis"
"G1M6MASNB1terg_pos"	"N-glycan synthesis"
"G1M7MASNBterg_pos"	"N-glycan synthesis"
"G1M7MASNCterg_pos"	"N-glycan synthesis"
"G1M8MASNterg_pos"	"N-glycan synthesis"
"G1PTT_pos"	"Nucleotide sugar metabolism"
"G2M8MASNterg_pos"	"N-glycan synthesis"
"G3M8MASNterg_pos"	"N-glycan synthesis"
"G3PD1_pos"	"Glycerophospholipid metabolism"
"G3PD1_neg"	"Glycerophospholipid metabolism"
"G3PD2m_pos"	"Glycolysis/gluconeogenesis"
"G5SADrm_pos"	"Arginine and Proline Metabolism"
"G5SADrm_neg"	"Arginine and Proline Metabolism"
"G5SADs_pos"	"Urea cycle"
"G5SDym_pos"	"Urea cycle"
"G6PDA_pos"	"Aminosugar metabolism"
"G6PDH1rer_pos"	"Pentose phosphate pathway"
"G6PDH1rer_neg"	"Pentose phosphate pathway"
"G6PDH2r_pos"	"Pentose phosphate pathway"
"G6PDH2r_neg"	"Pentose phosphate pathway"
"G6PDH2rer_pos"	"Pentose phosphate pathway"
"G6PDH2rer_neg"	"Pentose phosphate pathway"
"G6PPer_pos"	"Glycolysis/gluconeogenesis"
"G6Pter_pos"	"Transport, endoplasmic reticular"
"G6Pter_neg"	"Transport, endoplasmic reticular"
"GABAVESSEC_pos"	"Transport, extracellular"
"GACMTRc_pos"	"Urea cycle"
"GACMTRc_neg"	"Urea cycle"
"GACPAILter_pos"	"Transport, endoplasmic reticular"
"GAL3ST11_pos"	"Sphingolipid metabolism"
"GAL3ST12_pos"	"Sphingolipid metabolism"
"GALACGLCGALGBSIDEte_pos"	"Transport, extracellular"
"GALACGLCGALGBSIDEte_neg"	"Transport, extracellular"
"GALACGLCGALGBSIDEtg_pos"	"Transport, golgi apparatus"
"GALACGLCGALGBSIDEtg_neg"	"Transport, golgi apparatus"
"GALASE10ly_pos"	"Keratan sulfate degradation"
"GALASE11ly_pos"	"Keratan sulfate degradation"
"GALASE12ly_pos"	"Keratan sulfate degradation"
"GALASE13ly_pos"	"Keratan sulfate degradation"
"GALASE14ly_pos"	"Keratan sulfate degradation"
"GALASE15ly_pos"	"Keratan sulfate degradation"
"GALASE16ly_pos"	"Keratan sulfate degradation"
"GALASE17ly_pos"	"Keratan sulfate degradation"
"GALASE18ly_pos"	"Keratan sulfate degradation"
"GALASE19ly_pos"	"Keratan sulfate degradation"
"GALASE1ly_pos"	"N-glycan degradation"
"GALASE20ly_pos"	"Keratan sulfate degradation"
"GALASE3ly_pos"	"Keratan sulfate degradation"
"GALASE4ly_pos"	"Keratan sulfate degradation"
"GALASE5ly_pos"	"Keratan sulfate degradation"
"GALASE6ly_pos"	"Keratan sulfate degradation"
"GALASE7ly_pos"	"Keratan sulfate degradation"
"GALASE8ly_pos"	"Keratan sulfate degradation"
"GALASE9ly_pos"	"Keratan sulfate degradation"
"GALC_pos"	"Sphingolipid metabolism"
"GALFUC12GAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"GALFUC12GAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"GALFUC12GAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"GALFUC12GAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"GALFUCGALACGLCGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"GALFUCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_pos"	"Transport, extracellular"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEte_neg"	"Transport, extracellular"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"GALGALFUCFUCGALACGLCGALACGLCGAL14ACGLCGALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"GALGALGALTHCRMte_pos"	"Transport, extracellular"
"GALGALGALTHCRMte_neg"	"Transport, extracellular"
"GALGALGALTHCRMtg_pos"	"Transport, golgi apparatus"
"GALGALGALTHCRMtg_neg"	"Transport, golgi apparatus"
"GALGLUSIDEtg_pos"	"Transport, golgi apparatus"
"GALGLUSIDEtg_neg"	"Transport, golgi apparatus"
"GALGLUSIDEtl_pos"	"Transport, lysosomal"
"GALGLUSIDEtl_neg"	"Transport, lysosomal"
"GALGT1_pos"	"Sphingolipid metabolism"
"GALGT2_pos"	"Sphingolipid metabolism"
"GALGT3_pos"	"Sphingolipid metabolism"
"GALGT4_pos"	"Sphingolipid metabolism"
"GALK_pos"	"Galactose metabolism"
"GALNACT1g_pos"	"Chondroitin synthesis"
"GALNACT2g_pos"	"Chondroitin synthesis"
"GALNACT3g_pos"	"Chondroitin synthesis"
"GALNACT4g_pos"	"Chondroitin synthesis"
"GALNACT5g_pos"	"Chondroitin synthesis"
"GALNTg_pos"	"O-glycan synthesis"
"GALOR_pos"	"Galactose metabolism"
"GALOR_neg"	"Galactose metabolism"
"GALSIDEtg_pos"	"Transport, golgi apparatus"
"GALSIDEtg_neg"	"Transport, golgi apparatus"
"GALSIDEtl_pos"	"Transport, lysosomal"
"GALSIDEtl_neg"	"Transport, lysosomal"
"GALT_pos"	"Galactose metabolism"
"GALT_neg"	"Galactose metabolism"
"GALt1r_pos"	"Transport, extracellular"
"GALt1r_neg"	"Transport, extracellular"
"GALt2_2_pos"	"Transport, extracellular"
"GALt2_2_neg"	"Transport, extracellular"
"GALT2g_pos"	"Chondroitin synthesis"
"GALt4_pos"	"Transport, extracellular"
"GALt4_neg"	"Transport, extracellular"
"GALTg_pos"	"Chondroitin synthesis"
"GALtly_pos"	"Transport, lysosomal"
"GALU_pos"	"Galactose metabolism"
"GALU_neg"	"Galactose metabolism"
"GAMt1r_pos"	"Transport, extracellular"
"GAMt1r_neg"	"Transport, extracellular"
"GAMYe_pos"	"Starch and sucrose metabolism"
"GAO1_pos"	"Sphingolipid metabolism"
"GAO1g_pos"	"Sphingolipid metabolism"
"GAO2_pos"	"Sphingolipid metabolism"
"GAO2g_pos"	"Sphingolipid metabolism"
"GAPD_pos"	"Glycolysis/gluconeogenesis"
"GAPD_neg"	"Glycolysis/gluconeogenesis"
"GARFT_pos"	"Purine synthesis"
"GARFT_neg"	"Purine synthesis"
"GASNASE2ly_pos"	"N-glycan degradation"
"GASNASE3ly_pos"	"Keratan sulfate degradation"
"GASNASEly_pos"	"N-glycan degradation"
"GBA_pos"	"Sphingolipid metabolism"
"GBAl_pos"	"Sphingolipid metabolism"
"GBGT1_pos"	"Sphingolipid metabolism"
"GBSIDEte_pos"	"Transport, extracellular"
"GBSIDEte_neg"	"Transport, extracellular"
"GBSIDEtl_pos"	"Transport, lysosomal"
"GBSIDEtl_neg"	"Transport, lysosomal"
"GCALDD_pos"	"Glyoxylate and dicarboxylate metabolism"
"GCALDDm_pos"	"Glyoxylate and dicarboxylate metabolism"
"GCC2am_pos"	"Glycine, serine, alanine and threonine metabolism"
"GCC2am_neg"	"Glycine, serine, alanine and threonine metabolism"
"GCC2bim_pos"	"Glycine, serine, alanine and threonine metabolism"
"GCC2cm_pos"	"Glycine, serine, alanine and threonine metabolism"
"GCC2cm_neg"	"Glycine, serine, alanine and threonine metabolism"
"GCCam_pos"	"Glycine, serine, alanine and threonine metabolism"
"GCCam_neg"	"Glycine, serine, alanine and threonine metabolism"
"GCCbim_pos"	"Glycine, serine, alanine and threonine metabolism"
"GCCcm_pos"	"Glycine, serine, alanine and threonine metabolism"
"GCCcm_neg"	"Glycine, serine, alanine and threonine metabolism"
"GCHOLAt_pos"	"Transport, extracellular"
"GCHOLAt_neg"	"Transport, extracellular"
"GCHOLAt2_pos"	"Transport, extracellular"
"GCHOLAt3_pos"	"Transport, extracellular"
"GCHOLAte_pos"	"Transport, extracellular"
"GCHOLAte_neg"	"Transport, extracellular"
"GCHOLAtx_pos"	"Transport, peroxisomal"
"GCHOLAtx_neg"	"Transport, peroxisomal"
"GCNTg_pos"	"Blood group synthesis"
"GD1B2te_pos"	"Transport, extracellular"
"GD1B2te_neg"	"Transport, extracellular"
"GD1B2tg_pos"	"Transport, golgi apparatus"
"GD1B2tg_neg"	"Transport, golgi apparatus"
"GD1Cte_pos"	"Transport, extracellular"
"GD1Cte_neg"	"Transport, extracellular"
"GD1Ctg_pos"	"Transport, golgi apparatus"
"GD1Ctg_neg"	"Transport, golgi apparatus"
"GDPFUCtg_pos"	"Transport, golgi apparatus"
"GDPFUCtg_neg"	"Transport, golgi apparatus"
"GDPtg_pos"	"Transport, golgi apparatus"
"GDPtg_neg"	"Transport, golgi apparatus"
"GF6PTA_pos"	"Aminosugar metabolism"
"GFUCS_pos"	"Fructose and mannose metabolism"
"GGH_10FTHF5GLUe_pos"	"Folate metabolism"
"GGH_10FTHF5GLUl_pos"	"Folate metabolism"
"GGH_10FTHF6GLUe_pos"	"Folate metabolism"
"GGH_10FTHF6GLUl_pos"	"Folate metabolism"
"GGH_10FTHF7GLUe_pos"	"Folate metabolism"
